Timestep,Traffic_Light_ID,State,Phase_Duration,Traffic_Light_1_2,Traffic_Light_3_4,Zebra_Crossing_Light
2197,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2197,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2198,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2198,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2199,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2199,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2200,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2200,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2201,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2201,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2202,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2202,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2203,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2203,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2204,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2204,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2205,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2205,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2206,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2206,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2207,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2207,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
2208,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2208,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
2209,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2209,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
2210,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
2210,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2211,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
2211,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2212,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
2212,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2213,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2213,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2214,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2214,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2215,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2215,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2216,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2216,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2217,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2217,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2218,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2218,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2219,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2219,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2220,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2220,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2221,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2221,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2222,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2222,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2223,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2223,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
2224,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2224,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
2225,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2225,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
2226,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
2226,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2227,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
2227,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2228,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
2228,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2229,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2229,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2230,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2230,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2231,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2231,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2232,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2232,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2233,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2233,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2234,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2234,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2235,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2235,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2236,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2236,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2237,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2237,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2238,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2238,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2239,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2239,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
2240,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2240,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
2241,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2241,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
2242,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
2242,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2243,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
2243,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2244,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
2244,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2245,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2245,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2246,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2246,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2247,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2247,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2248,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2248,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2249,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2249,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2250,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2250,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2251,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2251,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2252,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2252,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2253,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2253,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2254,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2254,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2255,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2255,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
2256,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2256,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
2257,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2257,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
2258,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
2258,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2259,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
2259,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2260,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
2260,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2261,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2261,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2262,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2262,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2263,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2263,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2264,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2264,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2265,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2265,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2266,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2266,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2267,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2267,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2268,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2268,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2269,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2269,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2270,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2270,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2271,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2271,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
2272,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2272,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
2273,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2273,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
2274,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
2274,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2275,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
2275,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2276,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
2276,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2277,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2277,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2278,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2278,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2279,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2279,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2280,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2280,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2281,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2281,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2282,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2282,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2283,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2283,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2284,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2284,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2285,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2285,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2286,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2286,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2287,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2287,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
2288,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2288,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
2289,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2289,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
2290,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
2290,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2291,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
2291,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2292,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
2292,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2293,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2293,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2294,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2294,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2295,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2295,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2296,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2296,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2297,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2297,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2298,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2298,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2299,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2299,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2300,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2300,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2301,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2301,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2302,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2302,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2303,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2303,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
2304,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2304,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
2305,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2305,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
2306,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
2306,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2307,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
2307,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2308,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
2308,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2309,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2309,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2310,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2310,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2311,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2311,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2312,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2312,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2313,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2313,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2314,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2314,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2315,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2315,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2316,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2316,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2317,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2317,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2318,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2318,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2319,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2319,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
2320,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2320,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
2321,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2321,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
2322,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
2322,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2323,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
2323,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2324,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
2324,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2325,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2325,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2326,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2326,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2327,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2327,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2328,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2328,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2329,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2329,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2330,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2330,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2331,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2331,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2332,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2332,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2333,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2333,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2334,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2334,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2335,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2335,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
2336,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2336,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
2337,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2337,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
2338,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
2338,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2339,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
2339,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2340,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
2340,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2341,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2341,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2342,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2342,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2343,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2343,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2344,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2344,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2345,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2345,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2346,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2346,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2347,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2347,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2348,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2348,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2349,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2349,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2350,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2350,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2351,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2351,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
2352,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2352,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
2353,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2353,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
2354,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
2354,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2355,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
2355,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2356,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
2356,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2357,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2357,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2358,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2358,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2359,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2359,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2360,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2360,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2361,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2361,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2362,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2362,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2363,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2363,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2364,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2364,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2365,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2365,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2366,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2366,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2367,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2367,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
2368,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2368,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
2369,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2369,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
2370,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
2370,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2371,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
2371,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2372,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
2372,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2373,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2373,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2374,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2374,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2375,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2375,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2376,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2376,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2377,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2377,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2378,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2378,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2379,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2379,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2380,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2380,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2381,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2381,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2382,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2382,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2383,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2383,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
2384,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2384,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
2385,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2385,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
2386,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
2386,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2387,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
2387,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2388,cluster_11502623497_1177160337,yyrrr,3.0,yy,rr,r
2388,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2389,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2389,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2390,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2390,cluster_664446535_8507351666,rrGGG,42.0,rr,GG,G
2391,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2391,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2392,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2392,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2393,cluster_11502623497_1177160337,rrGGg,42.0,rr,GG,g
2393,cluster_664446535_8507351666,rryyy,3.0,rr,yy,y
2394,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2394,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2395,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2395,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2396,cluster_11502623497_1177160337,rryyy,3.0,rr,yy,y
2396,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2397,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2397,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2398,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2398,cluster_664446535_8507351666,GGrrr,42.0,GG,rr,r
2399,cluster_11502623497_1177160337,GGrrr,42.0,GG,rr,r
2399,cluster_664446535_8507351666,yyrrr,3.0,yy,rr,r
